name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
sample_00815,1,2,2225112,0.067905029296875,12.958724021911621,0.07239510864019394,179.0,50.0,37243,bright,False,9.025,4.2668776512146,2.0720205307006836,2.0720205307006836,"[2.014810347557068, 2.1291984796524046]",0.11438813209533683,True,47.69634246826172,11.17827750572707,91,93,0.021505376344086023,0.0,64,38.0,-14.5,14.5,2.5,9.025,2.0994529724121094,2.012817377572531,2.099781036376953,3.533536911010742,0.8351648351648352,0.5604395604395604,6.315855979919434,252.35979116012209,342.0,0.32157818016879536,2.043739277869463,0.7491298072841498,24.29122543334961,0.012375,,
sample_00816,1,2,1986248,0.060615478515625,12.980608940124512,0.0741749107837677,175.0,50.0,34572,bright,False,15.25,4.08186674118042,2.9907894134521484,2.9907894134521484,"[2.9198958396911623, 3.0647743225097654]",0.14487848281860316,True,48.6671257019043,11.922762007617727,90,90,0.0,0.0,64,34.5,-25.0,25.0,4.0,15.25,2.763608932495117,3.0958566347757976,2.763608932495117,5.839395713806155,0.9444444444444444,0.7444444444444445,6.710142135620117,264.3500829800764,324.0,1.5919337018297657,2.4651308618485928,0.7949323799160578,22.823928833007812,0.026275,,
sample_00817,1,2,949007,0.028961395263671873,15.290665626525879,0.0859026163816452,178.0,53.0,37457,bright,False,8.975000000000001,5.721782207489014,1.9761552810668945,1.9761552810668945,"[1.8932498216629028, 2.054212141036987]",0.16096231937408434,True,39.698551177978516,6.938144399487743,66,66,0.0,0.0,64,20.5,-15.5,15.5,2.0,8.975000000000001,1.7431769371032715,1.8045356996131665,2.1526992321014404,4.166423797607422,0.8333333333333334,0.5303030303030303,7.480190277099609,214.23891677765755,482.0,-0.7160524362951715,2.1705087572336197,0.7601160261058738,16.621200561523438,0.012375,,
sample_00818,1,2,905195,0.027624359130859377,12.954649925231934,0.07445201277732849,174.0,54.0,35092,bright,False,9.65,4.8880720138549805,1.5224418640136719,1.5224418640136719,"[1.4741041660308838, 1.5744560480117797]",0.10035188198089595,True,57.056880950927734,11.672676014020055,61,61,0.0,0.0,64,17.0,-24.5,17.0,2.0,9.65,1.3088569641113281,1.46979471112861,1.398819923400879,2.6868515014648438,0.7049180327868853,0.3114754098360656,7.786310195922852,303.66682487908645,473.0,0.09041671364524954,1.8425535708665848,0.7131182309193225,19.709110260009766,0.01,,
sample_00819,1,2,1132516,0.0345616455078125,16.29087257385254,0.09639569371938705,169.0,86.0,38337,bright,False,9.475000000000001,8.547905921936035,2.2352819442749023,2.2352819442749023,"[2.195252776145935, 2.2808197259902956]",0.08556694984436053,True,44.001564025878906,5.1476425252833025,58,58,0.0,0.0,64,19.0,-15.5,15.5,2.5,9.475000000000001,2.1078548431396484,2.0599110455348573,2.164405345916748,3.6215265274047854,0.8620689655172413,0.5517241379310345,-7.464540958404541,156.82907441438064,721.5,1.3244092762732644,2.1769742593169212,0.7627253212573882,9.97916030883789,0.051375,,
sample_00820,1,2,1241509,0.037887847900390625,6.345241069793701,0.04120286554098129,154.0,66.0,37761,bright,False,15.4,2.517989158630371,0.5647525787353516,0.5647525787353516,"[0.507892656326294, 0.6210287094116211]",0.11313605308532715,True,28.72016143798828,11.405990903316779,60,60,0.0,0.0,64,,-32.0,32.0,1.0,15.4,0.6658611297607422,1.3441063086191813,1.3595471382141113,6.295054435729982,0.6,0.36666666666666664,13.412490844726562,388.8705117000608,592.5,-0.4785236166523678,1.9950657892040908,0.7246058944482522,21.413103103637695,0.021375,,
sample_00821,1,2,1814639,0.05537838745117187,5.811869144439697,0.03773941099643707,154.0,55.0,38207,bright,False,12.875,2.2482335567474365,0.3165168762207031,0.3165168762207031,"[0.27655954360961915, 0.35583460330963135]",0.0792750597000122,True,34.21845245361328,15.220150215673227,71,71,0.0,0.0,64,27.5,-34.0,27.5,0.5,12.875,0.3603944778442383,0.48206016379342953,0.8448123931884766,3.682149887084961,0.43661971830985913,0.2112676056338028,6.170560836791992,411.08152807302315,546.0,-0.27340926825859224,1.8383795246481895,0.705112540192926,25.995243072509766,0.020925,,
sample_00822,1,2,1795392,0.054791015625,6.144505977630615,0.03888927772641182,158.0,68.0,38181,bright,False,12.025,2.3243165016174316,0.4178009033203125,0.4178009033203125,"[0.37168476581573484, 0.4694831132888794]",0.09779834747314453,True,30.946533203125,13.314250955749834,78,79,0.012658227848101266,0.0,64,28.5,-24.5,24.5,1.0,12.025,0.6798181533813477,1.0091126331916223,0.9677624702453613,3.3446712493896467,0.48717948717948717,0.28205128205128205,9.494617462158203,344.7816838292182,484.0,-0.298431850886808,1.926787693053484,0.7244635193133048,23.0100154876709,0.0252,,
sample_00823,1,2,1585411,0.04838290405273438,5.995221138000488,0.03747013211250305,160.0,55.0,36138,bright,False,14.0,2.1421444416046143,0.18383121490478516,0.18383121490478516,"[0.13827168941497803, 0.24500505924224855]",0.10673336982727052,True,33.575439453125,15.673751405845758,72,72,0.0,0.0,64,30.0,-30.0,30.0,0.5,14.0,0.1093754768371582,0.1126696334944831,1.0231046676635742,4.188671874999999,0.5138888888888888,0.2638888888888889,10.938106536865234,448.0873751151335,467.5,0.19827888588907333,1.9239649139344692,0.7163586630195476,28.53773307800293,0.02015,,
sample_00824,1,2,2079176,0.063451416015625,12.706462860107422,0.07430680096149445,171.0,102.0,39324,bright,False,9.025,6.5777363777160645,2.2536401748657227,2.2536401748657227,"[2.1980172872543333, 2.3027262926101684]",0.10470900535583505,True,22.791526794433594,3.4649498681106032,70,70,0.0,0.0,64,15.5,-14.5,14.5,2.5,9.025,2.246123790740967,2.3122069086347308,2.246123790740967,3.496892547607422,0.9571428571428572,0.5714285714285714,4.7738237380981445,95.7675050337272,478.0,0.9983783355771148,2.2754488894715905,0.7688148381012261,7.574047088623047,0.1029,,
sample_00826,1,2,799794,0.02440777587890625,12.675654411315918,0.07873076945543289,161.0,102.0,37130,bright,False,11.5,6.817718029022217,2.052274703979492,2.052274703979492,"[1.9398710966110229, 2.154051113128662]",0.21418001651763907,True,22.37615203857422,3.282058885879644,41,41,0.0,0.0,64,21.5,-20.0,20.0,2.5,11.5,1.9956111907958984,2.452659932578482,1.9956111907958984,4.944067001342773,0.8048780487804879,0.4878048780487805,7.626256942749023,114.32441655597954,979.0,0.8190018059575314,2.2441450904589146,0.7566961580414495,8.27524185180664,0.0835,,
sample_00827,1,2,864720,0.02638916015625,13.518409729003906,0.08502144366502762,159.0,96.0,32486,bright,False,12.675,7.346924781799316,2.1057634353637695,2.1057634353637695,"[1.9845605850219727, 2.22646222114563]",0.24190163612365723,True,18.646690368652344,2.5380265788001752,33,34,0.029411764705882353,0.0,64,23.5,-21.5,21.5,3.0,12.675,1.4235363006591797,1.970965847824559,1.4235363006591797,4.271751594543457,0.6666666666666666,0.36363636363636365,8.980101585388184,111.84667992313612,1072.0,0.3930845043673462,2.1910801827907562,0.747846225104215,7.229816436767578,0.131375,,
sample_00828,1,2,713454,0.02177288818359375,12.047484397888184,0.07301505655050278,165.0,107.0,33750,bright,False,10.775,6.466433048248291,2.0589513778686523,2.0589513778686523,"[1.9306711196899413, 2.196175217628479]",0.2655040979385377,True,13.403129577636719,2.0727237841374584,28,28,0.0,0.0,64,20.5,-19.5,19.5,2.0,10.775,2.120626926422119,2.1528479712350026,2.120626926422119,4.616183280944824,0.8214285714285714,0.5714285714285714,5.661489486694336,97.14326031697539,1254.5,-0.7822208933297112,2.2306575383991003,0.7531515504708156,6.578930854797363,0.146875,,
sample_00829,1,2,1857840,0.05669677734375,12.594524383544922,0.07871577888727188,160.0,101.0,38356,bright,False,7.95,6.865038871765137,2.2348289489746094,2.2348289489746094,"[2.101187324523926, 2.368518352508545]",0.26733102798461905,True,13.913856506347656,2.0267702435849615,58,58,0.0,0.0,64,11.0,-17.5,11.0,3.0,7.95,1.7092986106872559,1.9867412961762527,1.7376279830932617,3.9319446563720706,0.7931034482758621,0.41379310344827586,7.448486328125,66.86520009072754,637.0,0.5846648824684018,2.2576456158421934,0.7660059310129546,6.266443252563477,0.16335,,
sample_00830,1,2,1069963,0.032652679443359374,12.319122314453125,0.0751165971159935,164.0,106.0,37091,bright,False,9.3,6.685047149658203,,2.8953065872192383,"[2.7775168418884277, 3.0289136171340942]",0.2513967752456665,False,12.305694580078125,1.8407790258752772,40,40,0.0,0.0,64,14.0,-15.0,14.0,3.0,9.3,2.4748477935791016,2.565245735645294,2.690345287322998,5.3626184463500985,0.85,0.65,7.843083381652832,82.21818132918281,865.0,-0.6152418901621144,2.368394300341606,0.7809671990601086,6.3425445556640625,0.165275,,
sample_00831,1,2,1753740,0.0535198974609375,12.840904235839844,0.07877855002880096,163.0,99.0,37600,bright,False,9.925,6.9837260246276855,2.275546073913574,2.275546073913574,"[2.1567697763442992, 2.3888389348983767]",0.2320691585540775,True,14.373374938964844,2.0581241143020232,58,58,0.0,0.0,64,16.5,-17.5,16.5,2.5,9.925,2.3863282203674316,2.126344853434069,2.4241085052490234,4.905229377746584,0.7758620689655172,0.5689655172413793,7.460955619812012,72.53841065278132,669.5,0.4483857074850077,2.3591369576752186,0.7824730041820112,6.857877731323242,0.15595,,
sample_00832,1,2,934145,0.028507843017578124,12.752041816711426,0.07823338359594345,163.0,103.0,36771,bright,False,9.525,6.8700103759765625,2.7002477645874023,2.7002477645874023,"[2.5997169494628904, 2.79345326423645]",0.19373631477355957,True,14.379051208496094,2.0930173932164013,31,31,0.0,0.0,64,15.5,-14.5,14.5,3.0,9.525,2.6700572967529297,2.7767746525426067,2.6700572967529297,5.010428428649902,0.9032258064516129,0.7096774193548387,6.422733306884766,94.1171402823523,1212.0,-0.6904929590479931,2.4169369861483574,0.7850539539378322,6.709453582763672,0.1608,,
sample_00833,1,,1201747,0.03667440795898438,12.170796394348145,0.07559500634670258,161.0,105.0,34067,bright,False,11.775,6.595337867736816,,1.4437952041625977,"[1.2861338615417481, 1.601101875305176]",0.31496801376342787,False,9.83026123046875,1.4904863750129596,38,38,0.0,0.0,64,19.5,-25.5,19.5,3.0,11.775,1.318863868713379,1.2394108019377057,1.7842154502868652,5.574740028381349,0.7368421052631579,0.4473684210526316,-8.806523323059082,73.20241527380176,878.0,0.43581159376516043,2.499163108295761,0.787926201186518,6.908596038818359,0.1528,,
sample_00834,1,2,1597454,0.04875042724609375,13.415321350097656,0.08490709960460663,158.0,100.0,37324,bright,False,10.275,7.359706401824951,,1.644810676574707,"[1.473271107673645, 1.8039594411849975]",0.3306883335113524,False,13.804290771484375,1.8756578072273904,50,50,0.0,0.0,64,19.5,-20.0,19.5,1.5,10.275,1.4587993621826172,1.3424545955657958,1.7561864852905273,4.697916126251221,0.72,0.48,5.783721923828125,69.92638860361863,724.0,0.3438580457392915,2.46350771933794,0.7821750217889538,6.042422294616699,0.1743,,
sample_00835,1,2,1817674,0.05547100830078125,12.727749824523926,0.08055537939071655,158.0,103.0,38498,bright,False,10.325000000000001,6.963532447814941,,2.1252899169921875,"[1.9938126802444458, 2.2423023223876952]",0.24848964214324942,False,10.701950073242188,1.5368564953840789,57,57,0.0,0.0,64,20.5,-18.5,18.5,2.0,10.325000000000001,1.7264747619628906,1.4779679231476366,2.071361541748047,4.382292366027832,0.7368421052631579,0.5263157894736842,6.810025215148926,60.346321007605226,655.0,0.34894476420262927,2.4250463396310806,0.7819337068452846,5.907711029052734,0.177225,,
sample_00836,1,2,1339382,0.04087469482421875,12.19571304321289,0.07528217881917953,162.0,106.0,36612,bright,False,11.725,6.627608299255371,,2.384183883666992,"[2.26614773273468, 2.5359700679779054]",0.2698223352432252,False,12.930389404296875,1.9509887761094207,47,47,0.0,0.0,64,28.5,-20.5,20.5,2.5,11.725,1.9374094009399414,1.788203422059404,2.3222856521606445,4.651000595092773,0.6808510638297872,0.5319148936170213,-8.57873249053955,69.11436382989193,776.0,0.6624605897917087,2.2913349606096745,0.7674981151042976,6.151917934417725,0.160125,,
sample_00837,1,2,1399648,0.0427138671875,13.194379806518555,0.08195266872644424,161.0,99.0,37023,bright,False,7.95,7.184595584869385,2.4537744522094727,2.4537744522094727,"[2.349193739891052, 2.5747989416122437]",0.22560520172119158,True,14.553764343261719,2.025690127070152,50,53,0.05660377358490566,0.0,64,11.0,-15.5,11.0,3.0,7.95,2.485294818878174,2.387569923400879,2.485294818878174,4.694282150268555,0.82,0.56,6.912738800048828,72.46092320634892,748.0,0.49469168873514824,2.243154091760516,0.7587003339679765,6.240015029907227,0.164075,,
sample_00838,1,2,1666074,0.05084454345703125,12.966580390930176,0.0810411274433136,160.0,100.0,37859,bright,False,10.75,7.0622239112854,3.532072067260742,3.532072067260742,"[3.3364068031311036, 3.7132158756256106]",0.376809072494507,True,14.611282348632812,2.068935017096251,56,56,0.0,0.0,64,21.5,-15.0,15.0,4.0,10.75,3.1850266456604004,2.9785654970577786,3.3109421730041504,5.989254951477051,0.8571428571428571,0.6785714285714286,9.067401885986328,71.20386264162,654.5,0.5810831621852177,2.4261329509317875,0.7817788399431598,6.364284038543701,0.170625,,
sample_00839,1,2,1185069,0.036165435791015624,13.54436206817627,0.08360717445611954,162.0,95.0,34866,bright,False,11.775,7.369513511657715,3.0304431915283203,3.0304431915283203,"[2.9055230617523193, 3.1687021255493164]",0.26317906379699707,True,15.997245788574219,2.170732947740503,42,42,0.0,0.0,64,21.5,-19.5,19.5,3.0,11.775,3.0942540168762207,2.5256089255923317,3.181135654449463,4.673967552185059,0.8333333333333334,0.6428571428571429,7.401430130004883,93.68265207368201,879.5,0.49760473047808484,2.4021011479198933,0.7840894690153339,7.109555721282959,0.13935,,
sample_00840,1,2,1227011,0.037445404052734374,13.595200538635254,0.08239515125751495,165.0,101.0,38350,bright,False,9.975000000000001,7.465667724609375,2.494269371032715,2.494269371032715,"[2.412441301345825, 2.6014376401901247]",0.18899633884429967,True,16.037200927734375,2.148126801152738,48,48,0.0,0.0,64,17.0,-15.5,15.5,3.0,9.975000000000001,2.426845073699951,2.3037106096744537,2.540215015411377,5.615843296051025,0.875,0.7083333333333334,6.740474700927734,80.30143518153906,775.5,-0.4939244010072544,2.365850754082203,0.7812441152470027,6.448101997375488,0.16295,,
sample_00841,1,2,477707,0.014578460693359375,13.228683471679688,0.08066270500421524,164.0,105.0,36357,bright,False,8.850000000000001,7.329375267028809,,2.3760948181152344,"[2.1807996034622192, 2.5718959093093874]",0.39109630584716815,False,6.46307373046875,0.8818041777097817,26,27,0.037037037037037035,0.0,64,20.0,-13.0,13.0,3.0,8.850000000000001,1.7837047576904297,1.250903423015888,2.8905186653137207,5.324924468994141,0.8846153846153846,0.6538461538461539,5.492205619812012,92.64784069714256,1395.5,0.3833805294867158,2.5430168602615595,0.8000587582424756,6.42282772064209,0.1701,,
sample_00842,1,2,1374751,0.041954071044921874,13.583982467651367,0.08437256515026093,161.0,103.0,37363,bright,False,10.1,7.499733924865723,,2.2139225006103516,"[1.9853363275527953, 2.421834635734558]",0.4364983081817626,False,8.411422729492188,1.1215628199293468,46,46,0.0,0.0,64,18.0,-19.5,18.0,2.0,10.1,0.8563957214355469,0.7450551883034084,1.982922077178955,3.6212258338928223,0.782608695652174,0.5,6.525304794311523,49.889179551404396,734.5,0.031422729905084656,2.508381448686123,0.7978430619559652,5.559028625488281,0.2055,,
sample_00843,1,2,1843102,0.05624700927734375,12.960049629211426,0.08049720525741577,161.0,103.0,37830,bright,False,10.1,7.125366687774658,,1.8847589492797852,"[1.7570850849151611, 2.0056586980819704]",0.24857361316680926,False,9.858741760253906,1.383611846555074,62,62,0.0,0.0,64,18.0,-19.0,18.0,2.0,10.1,1.6947541236877441,1.9444917632687477,1.8370909690856934,4.622633838653563,0.8225806451612904,0.45161290322580644,9.31527328491211,53.06496672904423,579.5,0.34051761737682085,2.340074025094509,0.7736916548797736,5.872369766235352,0.17335,,
sample_00844,1,2,1016542,0.03102239990234375,13.837577819824219,0.0848931148648262,163.0,100.0,36650,bright,False,9.525,7.569373607635498,2.3067684173583984,2.3067684173583984,"[2.1647345304489134, 2.4615830898284914]",0.296848559379578,True,16.437957763671875,2.1716404309981896,42,42,0.0,0.0,64,14.5,-24.5,14.5,3.0,9.525,2.1371803283691406,2.0329149337041947,2.214967727661133,4.010084724426269,0.7857142857142857,0.5476190476190477,6.6817626953125,89.57770131741285,860.5,0.6505521347490958,2.2854555808007717,0.7654649543555624,6.736604690551758,0.147725,,
sample_00845,1,2,1790199,0.05463253784179688,13.385717391967773,0.08262788504362106,162.0,95.0,36448,bright,False,11.825000000000001,7.2377448081970215,3.140721321105957,3.140721321105957,"[2.9701709747314453, 3.322017550468445]",0.3518465757369995,True,17.65240478515625,2.438937162465887,67,67,0.0,0.0,64,21.0,-18.5,18.5,3.5,11.825000000000001,2.570218086242676,2.5869056217706023,2.677663803100586,5.649615287780762,0.8059701492537313,0.6417910447761194,-9.025321960449219,72.8539276679458,516.0,0.5855232692166985,2.3376576229929924,0.7734131359269176,7.462597846984863,0.127575,,
sample_00846,1,2,901904,0.02752392578125,14.062357902526855,0.08574608713388443,164.0,97.0,36766,bright,False,9.7,7.578134059906006,1.9114274978637695,1.9114274978637695,"[1.8273449897766114, 2.0167941093444823]",0.18944911956787092,True,20.50031280517578,2.705192682409481,38,40,0.05,0.0,64,33.0,-16.0,16.0,2.5,9.7,1.895761489868164,2.3534511014034876,1.895761489868164,4.902505207061771,0.7105263157894737,0.47368421052631576,6.347472190856934,105.14611663351161,891.5,0.6044035518272144,2.1715851426124573,0.7529771086567533,7.636800765991211,0.127475,,
sample_00847,1,2,1797078,0.05484246826171875,13.865274429321289,0.08352574706077576,166.0,101.0,38008,bright,False,11.325000000000001,7.613005638122559,2.658074378967285,2.658074378967285,"[2.5093765258789062, 2.792236018180847]",0.28285949230194074,True,15.960502624511719,2.096478497873244,61,61,0.0,0.0,64,22.0,-18.5,18.5,3.0,11.325000000000001,2.7137155532836914,2.7341836710445215,2.9850234985351562,5.305480003356934,0.8524590163934426,0.6721311475409836,8.113057136535645,65.7960409929202,583.0,-0.5664614730777157,2.396153099834919,0.7821178098562758,6.605757713317871,0.157975,,
sample_00848,1,2,1187578,0.03624200439453125,12.103487968444824,0.07036911696195602,172.0,117.0,39250,bright,False,10.7,6.495944499969482,,3.4782276153564453,"[2.8545952081680297, 4.054439830780029]",1.1998446226119994,False,8.779136657714844,1.351479628213586,41,42,0.023809523809523808,0.0,64,16.0,-19.0,16.0,3.5,10.7,1.1757659912109375,1.4553830565475836,3.023491859436035,8.261462211608887,0.6829268292682927,0.5121951219512195,9.951821327209473,81.29116690693141,1079.0,0.5130660073951387,2.397488556802273,0.7716437459070072,5.60200309753418,0.201975,,
sample_00850,1,2,1781488,0.05436669921875,12.573160171508789,0.0748402401804924,168.0,113.0,39380,bright,False,7.525,6.737220764160156,0.4350733757019043,0.4350733757019043,"[0.34859892129898074, 0.5120652675628662]",0.16346634626388545,True,14.916313171386719,2.2140157927934765,56,58,0.034482758620689655,0.0,64,20.5,-14.5,14.5,1.0,7.525,0.23537158966064453,0.7293238724981036,0.9031252861022949,4.5915937423706055,0.4642857142857143,0.19642857142857142,6.3583807945251465,77.45371775693624,613.5,0.2736741009196628,2.0526482332497835,0.7392587128895445,6.310641288757324,0.1512,,
sample_00851,1,2,1794786,0.05477252197265625,13.550494194030762,0.07924265414476395,171.0,109.0,39436,bright,False,6.3500000000000005,7.291301250457764,0.10365819931030273,0.10365819931030273,"[0.024949872493743898, 0.17153332233428958]",0.1465834498405457,True,16.249038696289062,2.228551274749334,49,49,0.0,0.0,64,15.0,-13.0,13.0,0.5,6.3500000000000005,0.023461341857910156,-0.08747944539907027,0.9405145645141602,2.2003503322601325,0.46938775510204084,0.20408163265306123,-3.800882577896118,78.85629626010795,790.0,0.03049659952842895,2.09399776160717,0.7425892316999395,6.8662567138671875,0.123925,,
sample_00852,1,2,1555090,0.04745758056640625,12.460023880004883,0.07886090874671936,158.0,88.0,37789,bright,False,9.025,6.452774524688721,1.7695417404174805,1.7695417404174805,"[1.6812217712402344, 1.8703167676925658]",0.1890949964523314,True,23.286354064941406,3.608735122519213,59,59,0.0,0.0,64,30.0,-14.5,14.5,2.5,9.025,1.5567398071289062,1.873081433570991,1.564387321472168,4.16332778930664,0.6949152542372882,0.3898305084745763,6.659427642822266,112.71675659003039,611.0,0.7451324134555698,2.2538939777296036,0.7648671380953864,9.5509033203125,0.07985,,
sample_00853,1,2,1940721,0.059226104736328125,19.04839324951172,0.10701344162225723,178.0,104.0,39165,bright,False,8.350000000000001,10.795594215393066,1.9890146255493164,1.9890146255493164,"[1.929896640777588, 2.0545543909072874]",0.12465775012969948,True,24.451766967773438,2.2649764783589683,54,54,0.0,0.0,64,17.0,-13.0,13.0,2.5,8.350000000000001,2.0391035079956055,1.808055595115379,2.0719032287597656,3.2219170570373548,0.9074074074074074,0.5370370370370371,-5.302364349365234,63.55314252511979,638.5,-0.6173103458294288,2.257054705172777,0.7620869033047736,6.159269332885742,0.200375,,
sample_00854,1,2,1191816,0.036371337890625,12.659710884094238,0.07072464376688004,179.0,59.0,39386,bright,False,6.95,4.594408988952637,1.7692251205444336,1.7692251205444336,"[1.7221638679504394, 1.8143357515335083]",0.09217188358306894,True,29.525222778320312,6.42633750049558,41,41,0.0,0.0,64,37.0,-11.0,11.0,2.0,6.95,1.829054832458496,1.8551087495757312,1.829054832458496,2.934506416320801,0.8536585365853658,0.3902439024390244,3.7232160568237305,239.46216441858547,955.0,-0.667352834141276,2.25421275338158,0.766898563052526,18.502906799316406,0.031775,,
sample_00856,1,2,1970828,0.0601448974609375,12.953705787658691,0.05681449919939041,228.0,133.0,37285,bright,False,11.325000000000001,6.34145975112915,3.014115333557129,3.014115333557129,"[2.955425500869751, 3.0777421236038207]",0.12231662273406974,True,41.10565948486328,6.482050048105102,80,82,0.024390243902439025,0.0,64,27.5,-18.5,18.5,3.0,11.325000000000001,2.805452346801758,2.9732553124427796,2.919501781463623,6.907986450195313,0.9375,0.7375,-10.27254581451416,186.1642324077974,425.5,1.1566648333027056,2.3782333433628082,0.7818607162137844,13.582457542419434,0.079825,,
sample_00857,1,2,5060997,0.15444937133789063,10.898527145385742,0.05368732661008835,203.0,134.0,37940,bright,False,9.7,5.686425685882568,2.3673248291015625,2.3673248291015625,"[2.2636991262435915, 2.448766851425171]",0.18506772518157932,True,16.66168212890625,2.9300799921243064,102,108,0.05555555555555555,0.0,64,18.5,-16.0,16.0,2.5,9.7,2.206707000732422,2.0037534564149144,2.3162240982055664,5.058006763458252,0.8137254901960784,0.5588235294117647,9.068926811218262,70.53601644956635,327.5,0.6518547369530828,2.342523403465748,0.7707238172260412,9.036125183105469,0.1142,,
sample_00858,1,2,3758520,0.114700927734375,11.508061408996582,0.056412067264318466,204.0,139.0,38284,bright,False,7.9750000000000005,5.820711135864258,1.1278882026672363,1.1278882026672363,"[1.0356258392333983, 1.2350894451141357]",0.1994636058807373,True,15.271240234375,2.623603865218701,92,94,0.02127659574468085,0.0,64,16.5,-15.5,15.5,1.0,7.9750000000000005,0.9380125999450684,0.6964199283848638,1.389772891998291,4.252602767944336,0.717391304347826,0.391304347826087,6.621057033538818,78.9335656931436,400.5,-0.22530485504684528,2.3027822226285934,0.7711303732531399,9.391258239746094,0.113225,,
sample_00859,1,2,1889056,0.0576494140625,11.938467025756836,0.05712185055017471,209.0,141.0,34818,bright,False,7.075,6.187749862670898,0.5385136604309082,0.5385136604309082,"[0.47413471937179563, 0.6106237888336181]",0.1364890694618225,True,16.380020141601562,2.647169084907263,58,59,0.01694915254237288,0.0,64,15.5,-13.5,13.5,1.0,7.075,0.6969642639160156,0.605599650021257,1.9003989696502686,3.095023345947266,0.7241379310344828,0.4482758620689655,6.25221061706543,92.42047144076133,477.5,-0.22247790827608113,2.088626839220524,0.731262000349101,9.225272178649902,0.1158,,
sample_00860,1,2,3232212,0.0986392822265625,11.101114273071289,0.05522942543029785,201.0,141.0,38468,bright,False,8.75,5.964859962463379,2.011056900024414,2.011056900024414,"[1.9115070104599, 2.096462059020996]",0.184955048561096,True,11.949066162109375,2.003243368210547,68,72,0.05555555555555555,0.0,64,26.0,-15.0,15.0,2.0,8.75,1.3171358108520508,1.0923736516167135,1.9044113159179688,4.9381184577941895,0.7058823529411765,0.5,-7.187107086181641,69.02875788767713,510.0,-0.45192288303314965,2.3341187611222267,0.7655872225071434,7.6380295753479,0.1429,,
sample_00861,1,2,2205007,0.06729147338867188,11.213180541992188,0.05469844117760658,205.0,137.0,35097,bright,False,11.65,5.585556507110596,3.4125003814697266,3.4125003814697266,"[3.339745879173279, 3.4971651792526246]",0.1574193000793458,True,22.553482055664062,4.037821840483172,59,60,0.016666666666666666,0.0,64,17.0,-17.5,17.0,4.0,11.65,3.373441696166992,2.8424749859308793,3.405900001525879,5.36490058898926,0.864406779661017,0.7627118644067796,-7.660880088806152,129.42830027041305,589.0,-0.9280972239836248,2.4295221380889416,0.7808072609208973,10.077596664428711,0.1052,,
sample_00862,1,2,2327329,0.07102444458007813,12.08523178100586,0.0586661733686924,206.0,138.0,36329,bright,False,10.325000000000001,6.0045342445373535,1.6191062927246094,1.6191062927246094,"[1.555253028869629, 1.6795195817947388]",0.12426655292510991,True,30.248374938964844,5.037588879850825,88,88,0.0,0.0,64,20.0,-18.5,18.5,2.0,10.325000000000001,1.8242840766906738,1.6957213878631592,1.8898406028747559,4.716998863220214,0.7045454545454546,0.42045454545454547,-8.374600410461426,122.5652546018378,419.5,-0.6657765134186746,2.100861396640539,0.741383846356222,10.952739715576172,0.078375,,
sample_00863,1,2,2165697,0.06609182739257813,15.013212203979492,0.06255505234003067,240.0,101.0,34728,bright,False,11.775,7.579288005828857,2.6620426177978516,2.6620426177978516,"[2.5884101390838623, 2.7406473636627195]",0.15223722457885724,True,44.762046813964844,5.905837959916625,85,86,0.011627906976744186,0.0,64,38.0,-19.5,19.5,3.0,11.775,2.9510669708251953,3.0149647320018094,3.045041084289551,6.766962051391602,0.8352941176470589,0.6588235294117647,9.956527709960938,146.8788060481335,361.0,1.0364224384534995,2.315145656466484,0.7645184499948607,13.102989196777344,0.060625,,
sample_00864,1,2,1336784,0.04079541015625,14.977861404418945,0.06598176807165146,227.0,118.0,34145,bright,False,10.425,7.779000759124756,2.478351593017578,2.478351593017578,"[2.3775683879852294, 2.552447295188904]",0.1748789072036745,True,23.17517852783203,2.9791973603611726,57,58,0.017241379310344827,0.0,64,25.0,-16.5,16.5,3.0,10.425,2.5380382537841797,2.433566921635678,2.648106575012207,5.9786993026733395,0.8421052631578947,0.6140350877192983,-8.54228401184082,119.02626318419111,550.0,0.5799664250108749,2.2911777906119823,0.7584202016031927,10.851476669311523,0.09125,,
