name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction
sample_00719,True,True,"[320, 320, 320]",,uint8,LZW,1048489,,"[320, 320, 320]",,uint8,LZW,36601527,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.36755575561523435,0.04767657470703125,0.5847676696777344,3,0.6324442443847657,0.02964688218206457,"{'fraction': 0.04767657470703125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6727099418640137, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.20228629439544865, 'fragment_fraction': 0.0, 'median_planarity': 0.004615068637614728, 'worst_planarity': 0.022726437486000884}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.5847676696777344, 'border_touch_fraction': 0.032064016142228126, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.738540172576904, 'saturated': 0.92282388583415}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.04767657470703125,2.0,4.0,7,0.0,0.022726437486000884,0.003
sample_00720,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36527041,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.368375244140625,0.049082855224609374,0.5825419006347656,3,0.631624755859375,0.029685346918502515,"{'fraction': 0.049082855224609374, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.740530014038086, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.2205257944958395, 'fragment_fraction': 0.0, 'median_planarity': 0.006194069014049495, 'worst_planarity': 0.017803727720031293}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.5825419006347656, 'border_touch_fraction': 0.03218652594700759, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.6420698165893555, 'saturated': 0.8998466268033609}, 'skipped': 'thickness saturated for 90% of voxels: a region, not a sheet'}",1,0.049082855224609374,2.0,4.0,11,0.0,0.017803727720031293,0.003
sample_00734,True,True,"[320, 320, 320]",,uint8,LZW,697017,,"[320, 320, 320]",,uint8,LZW,36166268,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3166337585449219,0.043944183349609374,0.6394220581054687,3,0.6833662414550781,0.027437703039114133,"{'fraction': 0.043944183349609374, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6767499446868896, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.21188599984860723, 'fragment_fraction': 0.0, 'median_planarity': 0.003993262950710432, 'worst_planarity': 0.0062228984659200275}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.6394220581054687, 'border_touch_fraction': 0.029323354992716412, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.803500175476074, 'saturated': 0.9457996632586857}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.043944183349609374,2.0,4.0,5,0.0,0.0062228984659200275,0.00225
sample_00735,True,True,"[320, 320, 320]",,uint8,LZW,912265,,"[320, 320, 320]",,uint8,LZW,37104746,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2605198669433594,0.04833935546875,0.6911407775878906,3,0.7394801330566406,0.025355650763052805,"{'fraction': 0.04833935546875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7367498874664307, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20452479317972908, 'fragment_fraction': 0.0, 'median_planarity': 0.0031794878783528565, 'worst_planarity': 0.003935238985614917}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.6911407775878906, 'border_touch_fraction': 0.027129060544565552, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.823629856109619, 'saturated': 0.9471698636407049}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.04833935546875,2.0,4.0,5,0.0,0.003935238985614917,0.0015
sample_00736,True,True,"[320, 320, 320]",,uint8,LZW,615305,,"[320, 320, 320]",,uint8,LZW,37349303,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.1605140380859375,0.0236474609375,0.8158385009765625,3,0.8394859619140626,0.022335096536038827,"{'fraction': 0.0236474609375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7630200386047363, 'saturated': 0.0}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.3923394590130085, 'fragment_fraction': 0.0, 'median_planarity': 0.006134673562987798, 'worst_planarity': 0.006253952140267225}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00125, 'junctions': 5, 'radius': 5}}","{'fraction': 0.8158385009765625, 'border_touch_fraction': 0.022982489766732218, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.886340141296387, 'saturated': 0.9656336965195144}, 'skipped': 'thickness saturated for 97% of voxels: a region, not a sheet'}",1,0.0236474609375,2.0,4.0,3,0.0,0.006253952140267225,0.00125
sample_00737,True,True,"[320, 320, 320]",,uint8,LZW,673993,,"[320, 320, 320]",,uint8,LZW,36129591,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3265660400390625,0.0383843994140625,0.635049560546875,3,0.6734339599609375,0.027842373736375863,"{'fraction': 0.0383843994140625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6819798946380615, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.2484854267041931, 'fragment_fraction': 0.0, 'median_planarity': 0.004461181026744269, 'worst_planarity': 0.009679498649013941}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.635049560546875, 'border_touch_fraction': 0.02952525466493257, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.810619831085205, 'saturated': 0.9452176776311212}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.0383843994140625,2.0,4.0,5,0.0,0.009679498649013941,0.00375
sample_00740,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36002522,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4700917663574219,0.06475637817382812,0.46515185546875,3,0.5299082336425781,0.03538348493117929,"{'fraction': 0.06475637817382812, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6875500679016113, 'saturated': 0.0}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.1442088054452135, 'fragment_fraction': 0.0, 'median_planarity': 0.0029175869584237408, 'worst_planarity': 0.003480083298646435}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.46515185546875, 'border_touch_fraction': 0.040309416762628975, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.661439895629883, 'saturated': 0.9091731215969248}, 'skipped': 'thickness saturated for 91% of voxels: a region, not a sheet'}",1,0.06475637817382812,2.0,4.0,9,0.0,0.003480083298646435,0.00275
sample_00742,True,True,"[320, 320, 320]",,uint8,LZW,645929,,"[320, 320, 320]",,uint8,LZW,35692437,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3242251586914062,0.04562277221679688,0.6301520690917969,3,0.6757748413085938,0.02774592786510349,"{'fraction': 0.04562277221679688, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6710500717163086, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20069138649883242, 'fragment_fraction': 0.0, 'median_planarity': 0.0017333757875282667, 'worst_planarity': 0.0020580912450035216}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0055, 'junctions': 22, 'radius': 5}}","{'fraction': 0.6301520690917969, 'border_touch_fraction': 0.02975472258152438, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.798449993133545, 'saturated': 0.939277604345778}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.04562277221679688,2.0,4.0,5,0.0,0.0020580912450035216,0.0055
sample_00743,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36286865,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3356524963378906,0.05214859008789063,0.6121989135742187,3,0.6643475036621094,0.02822318123669258,"{'fraction': 0.05214859008789063, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.693819999694824, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.18184696322868907, 'fragment_fraction': 0.0, 'median_planarity': 0.0021122733049323272, 'worst_planarity': 0.003630729000403178}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00125, 'junctions': 5, 'radius': 5}}","{'fraction': 0.6121989135742187, 'border_touch_fraction': 0.030627300350030563, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.793920040130615, 'saturated': 0.9396034522311321}, 'skipped': 'thickness saturated for 94% of voxels: a region, not a sheet'}",1,0.05214859008789063,2.0,4.0,6,0.0,0.003630729000403178,0.00125
sample_00747,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36299674,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3874546203613281,0.07193905639648437,0.5406063232421875,3,0.6125453796386718,0.03060997702906558,"{'fraction': 0.07193905639648437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.698280096054077, 'saturated': 0.0}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.13369835561801877, 'fragment_fraction': 0.0, 'median_planarity': 0.0028919699206132513, 'worst_planarity': 0.005488494545139927}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.5406063232421875, 'border_touch_fraction': 0.03468327911436608, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.494359970092773, 'saturated': 0.8528891555366684}, 'skipped': 'thickness saturated for 85% of voxels: a region, not a sheet'}",1,0.07193905639648437,2.0,4.0,15,0.0,0.005488494545139927,0.0035
sample_00750,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37689688,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3892843017578125,0.06530282592773437,0.5454128723144531,3,0.6107156982421875,0.03070168337569806,"{'fraction': 0.06530282592773437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.695189952850342, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.1461485725821941, 'fragment_fraction': 0.0, 'median_planarity': 0.004841923515247935, 'worst_planarity': 0.016456691444014567}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.5454128723144531, 'border_touch_fraction': 0.03437762647668104, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.723519802093506, 'saturated': 0.9204246353070422}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.06530282592773437,2.0,4.0,7,0.0,0.016456691444014567,0.003
sample_00756,True,True,"[320, 320, 320]",,uint8,LZW,1310985,,"[320, 320, 320]",,uint8,LZW,37254953,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.629424560546875,0.07139828491210938,0.2991771545410156,3,0.370575439453125,0.050596985131206286,"{'fraction': 0.07139828491210938, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7107999324798584, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.13501873627691136, 'fragment_fraction': 0.0, 'median_planarity': 0.0062020293477224025, 'worst_planarity': 0.014519896963570724}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.2991771545410156, 'border_touch_fraction': 0.06267189762121182, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.410900115966797, 'saturated': 0.8343290215462189}, 'skipped': 'thickness saturated for 83% of voxels: a region, not a sheet'}",1,0.07139828491210938,2.0,4.0,8,0.0,0.014519896963570724,0.0035
sample_00768,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35594199,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6207588195800782,0.07932107543945313,0.2999201049804687,3,0.3792411804199219,0.049440833348421476,"{'fraction': 0.07932107543945313, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7043800354003906, 'saturated': 0.0}, 'components': {'n_components': 13, 'n_components_ge_min_size': 13, 'largest_component_fraction': 0.1190838848827309, 'fragment_fraction': 0.0, 'median_planarity': 0.006875403698473147, 'worst_planarity': 0.017108446534711306}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.2999201049804687, 'border_touch_fraction': 0.06251664922970412, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.150569915771484, 'saturated': 0.7634435725171763}, 'skipped': 'thickness saturated for 76% of voxels: a region, not a sheet'}",1,0.07932107543945313,2.0,4.0,13,0.0,0.017108446534711306,0.0025
sample_00782,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35839296,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5180191955566407,0.080611083984375,0.4013697204589844,3,0.4819808044433594,0.03890196420094865,"{'fraction': 0.080611083984375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6594600677490234, 'saturated': 0.0}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.11368279105829192, 'fragment_fraction': 0.0, 'median_planarity': 0.0020698194785709863, 'worst_planarity': 0.004117448202957308}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.4013697204589844, 'border_touch_fraction': 0.04671503365664587, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.4090800285339355, 'saturated': 0.8349189250098255}, 'skipped': 'thickness saturated for 83% of voxels: a region, not a sheet'}",1,0.080611083984375,2.0,4.0,14,0.0,0.004117448202957308,0.00325
sample_00788,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37767435,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3749028015136719,0.038099151611328125,0.586998046875,3,0.6250971984863282,0.029995335198114943,"{'fraction': 0.038099151611328125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.732719898223877, 'saturated': 0.0}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.26492731287942567, 'fragment_fraction': 0.0, 'median_planarity': 0.004135327544463332, 'worst_planarity': 0.00882553242228159}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00075, 'junctions': 3, 'radius': 5}}","{'fraction': 0.586998046875, 'border_touch_fraction': 0.03194218464579112, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.775889873504639, 'saturated': 0.934259927032072}, 'skipped': 'thickness saturated for 93% of voxels: a region, not a sheet'}",1,0.038099151611328125,2.0,4.0,4,0.0,0.00882553242228159,0.00075
sample_00789,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36495599,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.36267507934570314,0.03778115844726562,0.5995437622070312,3,0.6373249206542969,0.02941984440330795,"{'fraction': 0.03778115844726562, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7053399085998535, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.25487616042804073, 'fragment_fraction': 0.0, 'median_planarity': 0.010508127691898243, 'worst_planarity': 0.01140597341696934}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.5995437622070312, 'border_touch_fraction': 0.03127378046763057, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.705150127410889, 'saturated': 0.9123219916674514}, 'skipped': 'thickness saturated for 91% of voxels: a region, not a sheet'}",1,0.03778115844726562,2.0,4.0,7,0.0,0.01140597341696934,0.003
sample_00794,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35527953,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2177734375,0.023252288818359376,0.7589742736816406,3,0.7822265625,0.02397003745318352,"{'fraction': 0.023252288818359376, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7281200885772705, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.4067743667077465, 'fragment_fraction': 0.0, 'median_planarity': 0.02014621801748206, 'worst_planarity': 0.023862094553183725}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.7589742736816406, 'border_touch_fraction': 0.02470439466814507, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.845719814300537, 'saturated': 0.9569421379570761}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.023252288818359376,2.0,4.0,5,0.0,0.023862094553183725,0.0025
sample_00796,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37042588,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4333079833984375,0.03982501220703125,0.5268670043945313,3,0.5666920166015625,0.03308675515219584,"{'fraction': 0.03982501220703125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.6732099056243896, 'saturated': 0.0}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.2410907090191006, 'fragment_fraction': 0.0, 'median_planarity': 0.008426808640125098, 'worst_planarity': 0.013771895423976941}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00575, 'junctions': 23, 'radius': 5}}","{'fraction': 0.5268670043945313, 'border_touch_fraction': 0.03558772867461544, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.716700077056885, 'saturated': 0.9222802003060869}, 'skipped': 'thickness saturated for 92% of voxels: a region, not a sheet'}",1,0.03982501220703125,2.0,4.0,6,0.0,0.013771895423976941,0.00575
sample_00797,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35612761,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.47290371704101564,0.05374246215820312,0.47335382080078126,3,0.5270962829589844,0.03557224857428755,"{'fraction': 0.05374246215820312, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.690700054168701, 'saturated': 0.0}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.17563838951342764, 'fragment_fraction': 0.0, 'median_planarity': 0.007013459017397789, 'worst_planarity': 0.01913283976126152}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00525, 'junctions': 21, 'radius': 5}}","{'fraction': 0.47335382080078126, 'border_touch_fraction': 0.03961096155996013, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.530449867248535, 'saturated': 0.8649916078143453}, 'skipped': 'thickness saturated for 86% of voxels: a region, not a sheet'}",1,0.05374246215820312,2.0,4.0,8,0.0,0.01913283976126152,0.00525
sample_00798,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,34682056,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4786957702636719,0.05089968872070313,0.470404541015625,3,0.5213042297363282,0.035967481041701145,"{'fraction': 0.05089968872070313, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6598100662231445, 'saturated': 0.0}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.18017292600611196, 'fragment_fraction': 0.0, 'median_planarity': 0.004063596228222712, 'worst_planarity': 0.019585673579206316}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.002, 'junctions': 8, 'radius': 5}}","{'fraction': 0.470404541015625, 'border_touch_fraction': 0.03985930909492899, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.567259788513184, 'saturated': 0.8796143118793717}, 'skipped': 'thickness saturated for 88% of voxels: a region, not a sheet'}",1,0.05089968872070313,2.0,4.0,10,0.0,0.019585673579206316,0.002
sample_00802,True,True,"[320, 320, 320]",,uint8,LZW,928345,,"[320, 320, 320]",,uint8,LZW,36925770,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.28141650390625,0.0465391845703125,0.6720443115234375,3,0.71858349609375,0.026093001163992473,"{'fraction': 0.0465391845703125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7721099853515625, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.21900254164601088, 'fragment_fraction': 0.0, 'median_planarity': 0.0031655670894250353, 'worst_planarity': 0.003722792078034975}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.6720443115234375, 'border_touch_fraction': 0.02789994599834671, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.825399875640869, 'saturated': 0.9488507347439881}, 'skipped': 'thickness saturated for 95% of voxels: a region, not a sheet'}",1,0.0465391845703125,2.0,4.0,5,0.0,0.003722792078034975,0.0015
sample_00804,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36179840,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10416671752929688,0.021783721923828124,0.874049560546875,3,0.8958332824707032,0.020930233746493103,"{'fraction': 0.021783721923828124, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6801600456237793, 'saturated': 0.0}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.4274028486611965, 'fragment_fraction': 0.0, 'median_planarity': 0.0031867499836735797, 'worst_planarity': 0.0056540493210680155}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.005, 'junctions': 20, 'radius': 5}}","{'fraction': 0.874049560546875, 'border_touch_fraction': 0.02145187280715353, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.868649959564209, 'saturated': 0.9594135035628824}, 'skipped': 'thickness saturated for 96% of voxels: a region, not a sheet'}",1,0.021783721923828124,2.0,4.0,5,0.0,0.0056540493210680155,0.005
sample_00807,True,True,"[320, 320, 320]",,uint8,LZW,652857,,"[320, 320, 320]",,uint8,LZW,29087720,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.412472900390625,0.06335443115234375,0.5241726684570313,3,0.587527099609375,0.03191342154679534,"{'fraction': 0.06335443115234375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.662130117416382, 'saturated': 0.0}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.14317017646452454, 'fragment_fraction': 0.0, 'median_planarity': 0.006106594758590491, 'worst_planarity': 0.009886782171108206}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00125, 'junctions': 5, 'radius': 5}}","{'fraction': 0.5241726684570313, 'border_touch_fraction': 0.035770655603225184, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.575530052185059, 'saturated': 0.870776818239774}, 'skipped': 'thickness saturated for 87% of voxels: a region, not a sheet'}",1,0.06335443115234375,2.0,4.0,7,0.0,0.009886782171108206,0.00125
sample_00811,True,True,"[320, 320, 320]",,uint8,LZW,1108153,,"[320, 320, 320]",,uint8,LZW,33101222,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5404312438964843,0.08043417358398437,0.37913458251953125,3,0.4595687561035156,0.040799118197183654,"{'fraction': 0.08043417358398437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.684530019760132, 'saturated': 0.0}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.12370454992986595, 'fragment_fraction': 0.0, 'median_planarity': 0.005204029267296485, 'worst_planarity': 0.021221244195553948}, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.37913458251953125, 'border_touch_fraction': 0.049454734188048084, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.4552202224731445, 'saturated': 0.8455897469002651}, 'skipped': 'thickness saturated for 85% of voxels: a region, not a sheet'}",1,0.08043417358398437,2.0,4.0,11,0.0,0.021221244195553948,0.00175
