name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity
sample_00631,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35647001,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5756321716308593,0.07158956909179688,0.35277825927734374,3,0.4243678283691406,0.044183368169205615,"{'fraction': 0.07158956909179688, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6621899604797363, 'saturated': 0.00010060332152949446}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.12799811752428866, 'fragment_fraction': 0.0, 'median_planarity': 0.0012348223671822308, 'worst_planarity': 0.004859211410231781}}","{'fraction': 0.35277825927734374, 'border_touch_fraction': 0.053149533756441915, 'skipped': 'fraction 0.35 exceeds sheet_fraction_max'}",1,0.07158956909179688,2.0,4.0,9,0.0,0.004859211410231781
sample_00632,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37170108,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.23539990234375,0.0561234130859375,0.7084766845703125,3,0.76460009765625,0.024522623077704146,"{'fraction': 0.0561234130859375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.708940029144287, 'saturated': 0.00029634833599049946}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.17056559575259428, 'fragment_fraction': 0.0, 'median_planarity': 0.0013526022738163375, 'worst_planarity': 0.0019022925154904807}}","{'fraction': 0.7084766845703125, 'border_touch_fraction': 0.026465232248781452, 'skipped': 'fraction 0.71 exceeds sheet_fraction_max'}",1,0.0561234130859375,2.0,4.0,7,0.0,0.0019022925154904807
sample_00633,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36166175,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4279585266113281,0.05342434692382812,0.5186171264648437,3,0.5720414733886718,0.03277734372811876,"{'fraction': 0.05342434692382812, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.694659948348999, 'saturated': 0.0002793313641138598}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.18198238441593753, 'fragment_fraction': 0.0, 'median_planarity': 0.005302367301967183, 'worst_planarity': 0.008808898082735443}}","{'fraction': 0.5186171264648437, 'border_touch_fraction': 0.036153838820961175, 'skipped': 'fraction 0.52 exceeds sheet_fraction_max'}",1,0.05342434692382812,2.0,4.0,8,0.0,0.008808898082735443
sample_00634,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37168202,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5605700073242188,0.0832200927734375,0.35620989990234375,3,0.43942999267578126,0.04266891271082186,"{'fraction': 0.0832200927734375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7652900218963623, 'saturated': 0.000510092572084038}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.12345303701269841, 'fragment_fraction': 0.0, 'median_planarity': 0.0036616029264797158, 'worst_planarity': 0.007849988040397373}}","{'fraction': 0.35620989990234375, 'border_touch_fraction': 0.05263750391311522, 'skipped': 'fraction 0.36 exceeds sheet_fraction_max'}",1,0.0832200927734375,2.0,4.0,10,0.0,0.007849988040397373
sample_00635,True,True,"[320, 320, 320]",,uint8,LZW,899113,,"[320, 320, 320]",,uint8,LZW,37044764,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.24489578247070312,0.03552413940429688,0.719580078125,3,0.7551042175292969,0.024831009501377243,"{'fraction': 0.03552413940429688, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.708280086517334, 'saturated': 5.154395625636246e-06}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.26114144091129715, 'fragment_fraction': 0.0, 'median_planarity': 0.002930679620540148, 'worst_planarity': 0.005331665313003937}}","{'fraction': 0.719580078125, 'border_touch_fraction': 0.02605686367646061, 'skipped': 'fraction 0.72 exceeds sheet_fraction_max'}",1,0.03552413940429688,2.0,4.0,8,0.0,0.005331665313003937
sample_00636,True,True,"[320, 320, 320]",,uint8,LZW,1204857,,"[320, 320, 320]",,uint8,LZW,37589181,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.538923828125,0.0589720458984375,0.4021041259765625,3,0.461076171875,0.040665731919634344,"{'fraction': 0.0589720458984375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.678070068359375, 'saturated': 0.0002608161060155372}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.15880595902703173, 'fragment_fraction': 0.0, 'median_planarity': 0.0035516070634915202, 'worst_planarity': 0.005937111242937072}}","{'fraction': 0.4021041259765625, 'border_touch_fraction': 0.046629713023867064, 'skipped': 'fraction 0.40 exceeds sheet_fraction_max'}",1,0.0589720458984375,2.0,4.0,7,0.0,0.005937111242937072
sample_00637,True,True,"[320, 320, 320]",,uint8,LZW,1245833,,"[320, 320, 320]",,uint8,LZW,36113118,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6392443542480468,0.06133416748046875,0.29942147827148435,3,0.3607556457519531,0.05197423857613596,"{'fraction': 0.06133416748046875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.685420036315918, 'saturated': 0.0003885962668885132}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.15454786998494377, 'fragment_fraction': 0.0, 'median_planarity': 0.005277810674487297, 'worst_planarity': 0.01394138833978196}}","{'fraction': 0.29942147827148435, 'border_touch_fraction': 0.0626207582309758, 'skipped': 'fraction 0.30 exceeds sheet_fraction_max'}",1,0.06133416748046875,2.0,4.0,8,0.0,0.01394138833978196
sample_00638,True,True,"[320, 320, 320]",,uint8,LZW,1511561,,"[320, 320, 320]",,uint8,LZW,38246171,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5279774475097656,0.08606185913085937,0.385960693359375,3,0.4720225524902344,0.03972267829382563,"{'fraction': 0.08606185913085937, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.8221800327301025, 'saturated': 3.5460049821369997e-07}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.13072666507096442, 'fragment_fraction': 0.0, 'median_planarity': 0.002133148886200689, 'worst_planarity': 0.01231171004117822}}","{'fraction': 0.385960693359375, 'border_touch_fraction': 0.04858007647566726, 'skipped': 'fraction 0.39 exceeds sheet_fraction_max'}",1,0.08606185913085937,2.0,4.0,12,0.0,0.01231171004117822
sample_00639,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36681534,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.38065875244140623,0.049094573974609375,0.5702466735839844,3,0.6193412475585938,0.030274101836283925,"{'fraction': 0.049094573974609375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.802109956741333, 'saturated': 1.6161807039212896e-05}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.22712809040168927, 'fragment_fraction': 0.0, 'median_planarity': 0.0069284577451258905, 'worst_planarity': 0.03759752677021035}}","{'fraction': 0.5702466735839844, 'border_touch_fraction': 0.032880507451550356, 'skipped': 'fraction 0.57 exceeds sheet_fraction_max'}",1,0.049094573974609375,2.0,4.0,11,0.0,0.03759752677021035
sample_00640,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37216129,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.16194387817382813,0.028290985107421875,0.80976513671875,3,0.8380561218261718,0.022373203311423447,"{'fraction': 0.028290985107421875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.702579975128174, 'saturated': 0.0003850970671136813}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.3364475496715888, 'fragment_fraction': 0.0, 'median_planarity': 0.01486011367132313, 'worst_planarity': 0.018808966082101336}}","{'fraction': 0.80976513671875, 'border_touch_fraction': 0.02315486200847926, 'skipped': 'fraction 0.81 exceeds sheet_fraction_max'}",1,0.028290985107421875,2.0,4.0,3,0.0,0.018808966082101336
sample_00641,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36608033,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8672191162109375,0.0775789794921875,0.055201904296875,3,0.1327808837890625,0.1412100858568354,"{'fraction': 0.0775789794921875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.704090118408203, 'saturated': 5.90061476538369e-06}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.12426773370761589, 'fragment_fraction': 0.0, 'median_planarity': 0.0066771587579510985, 'worst_planarity': 0.015475782464430658}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 4.422684835055969e-06}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}}",1,0.0775789794921875,2.0,4.0,14,0.0,0.015475782464430658
sample_00642,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36622012,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3945394287109375,0.04700692749023438,0.5584536437988281,3,0.6054605712890625,0.030968160255390547,"{'fraction': 0.04700692749023438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.728369951248169, 'saturated': 0.0009907013009609023}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.2126242353064909, 'fragment_fraction': 0.0, 'median_planarity': 0.005882652042874529, 'worst_planarity': 0.009499081398475372}}","{'fraction': 0.5584536437988281, 'border_touch_fraction': 0.033574854794490905, 'skipped': 'fraction 0.56 exceeds sheet_fraction_max'}",1,0.04700692749023438,2.0,4.0,8,0.0,0.009499081398475372
sample_00643,True,True,"[320, 320, 320]",,uint8,LZW,799817,,"[320, 320, 320]",,uint8,LZW,37019835,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.18357666015625,0.026996246337890627,0.7894270935058594,3,0.81642333984375,0.0229660264288726,"{'fraction': 0.026996246337890627, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7710700035095215, 'saturated': 0.000826350053639275}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.3737815293241225, 'fragment_fraction': 0.0, 'median_planarity': 0.006632300976671589, 'worst_planarity': 0.009963773014498967}}","{'fraction': 0.7894270935058594, 'border_touch_fraction': 0.023751401686419104, 'skipped': 'fraction 0.79 exceeds sheet_fraction_max'}",1,0.026996246337890627,2.0,4.0,4,0.0,0.009963773014498967
sample_00644,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37013208,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.31871624755859373,0.03440377807617188,0.6468799743652344,3,0.6812837524414063,0.027521572227150085,"{'fraction': 0.03440377807617188, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.675230026245117, 'saturated': 0.0001454748022562787}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.27278122097711166, 'fragment_fraction': 0.0, 'median_planarity': 0.005564838998386951, 'worst_planarity': 0.01635292775367276}}","{'fraction': 0.6468799743652344, 'border_touch_fraction': 0.028985284354178475, 'skipped': 'fraction 0.65 exceeds sheet_fraction_max'}",1,0.03440377807617188,2.0,4.0,5,0.0,0.01635292775367276
sample_00645,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36909664,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.517867919921875,0.05541683959960937,0.4267152404785156,3,0.482132080078125,0.038889758169507696,"{'fraction': 0.05541683959960937, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.674220085144043, 'saturated': 0.00030177889849600665}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.1690248191116356, 'fragment_fraction': 0.0, 'median_planarity': 0.009064153523073378, 'worst_planarity': 0.01902519959122205}}","{'fraction': 0.4267152404785156, 'border_touch_fraction': 0.043940310121039675, 'skipped': 'fraction 0.43 exceeds sheet_fraction_max'}",1,0.05541683959960937,2.0,4.0,6,0.0,0.01902519959122205
sample_00646,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35526790,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17485800170898438,0.019418609619140624,0.805723388671875,3,0.8251419982910156,0.022723361601801714,"{'fraction': 0.019418609619140624, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.693429946899414, 'saturated': 0.000576763805006687}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.5278378900817056, 'fragment_fraction': 0.0, 'median_planarity': 0.027008069425171612, 'worst_planarity': 0.04084175269392501}}","{'fraction': 0.805723388671875, 'border_touch_fraction': 0.023271013679901753, 'skipped': 'fraction 0.81 exceeds sheet_fraction_max'}",1,0.019418609619140624,2.0,4.0,2,0.0,0.04084175269392501
sample_00647,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,37576131,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.39961114501953127,0.051035614013671876,0.5493532409667968,3,0.6003888549804688,0.03122976025364421,"{'fraction': 0.051035614013671876, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.765049934387207, 'saturated': 0.0003725330152152529}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.19468407944580482, 'fragment_fraction': 0.0, 'median_planarity': 0.009543904993117715, 'worst_planarity': 0.018946747414204695}}","{'fraction': 0.5493532409667968, 'border_touch_fraction': 0.034131044657172156, 'skipped': 'fraction 0.55 exceeds sheet_fraction_max'}",1,0.051035614013671876,2.0,4.0,12,0.0,0.018946747414204695
sample_00648,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36781307,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4299496765136719,0.05146295166015625,0.5185873718261719,3,0.5700503234863281,0.032891832926834036,"{'fraction': 0.05146295166015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7793500423431396, 'saturated': 0.00033801052932448894}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.22250225043852417, 'fragment_fraction': 0.0, 'median_planarity': 0.01094609180823302, 'worst_planarity': 0.039083582827583396}}","{'fraction': 0.5185873718261719, 'border_touch_fraction': 0.036155913195443014, 'skipped': 'fraction 0.52 exceeds sheet_fraction_max'}",1,0.05146295166015625,2.0,4.0,9,0.0,0.039083582827583396
sample_00649,True,True,"[320, 320, 320]",,uint8,LZW,885561,,"[320, 320, 320]",,uint8,LZW,34825563,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8627915649414063,0.08200653076171875,0.055201904296875,3,0.13720843505859376,0.13665340612618287,"{'fraction': 0.08200653076171875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6680500507354736, 'saturated': 0.00017527603183995177}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.11350444144254779, 'fragment_fraction': 0.0, 'median_planarity': 0.0053040767406636845, 'worst_planarity': 0.009908790596242487}}","{'fraction': 0.055201904296875, 'border_touch_fraction': 0.3396621953322984, 'thickness': {'median': 4.0, 'p95': 6.0, 'max': 14.0, 'mean': 4.07459020614624, 'saturated': 4.422684835055969e-06}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.33223717243291884, 'worst_planarity': 0.33223717243291884}}",1,0.08200653076171875,2.0,4.0,14,0.0,0.009908790596242487
sample_00650,True,True,"[320, 320, 320]",,uint8,LZW,1247017,,"[320, 320, 320]",,uint8,LZW,37190322,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5959089660644531,0.06278326416015625,0.3413077697753906,3,0.40409103393554685,0.046400435608256164,"{'fraction': 0.06278326416015625, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.68038010597229, 'saturated': 0.00018957051099460355}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.15084174167663938, 'fragment_fraction': 0.0, 'median_planarity': 0.009548921917034301, 'worst_planarity': 0.02140201593169446}}","{'fraction': 0.3413077697753906, 'border_touch_fraction': 0.054935754941468476, 'skipped': 'fraction 0.34 exceeds sheet_fraction_max'}",1,0.06278326416015625,2.0,4.0,8,0.0,0.02140201593169446
sample_00651,True,True,"[320, 320, 320]",,uint8,LZW,1262041,,"[320, 320, 320]",,uint8,LZW,37148513,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6920946960449219,0.06936419677734375,0.23854110717773438,3,0.30790530395507815,0.060895345936410154,"{'fraction': 0.06936419677734375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 8.0, 'mean': 2.7802200317382812, 'saturated': 1.3198845892915123e-06}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.15145323692896293, 'fragment_fraction': 0.0, 'median_planarity': 0.00725064785775309, 'worst_planarity': 0.04618481756062862}}","{'fraction': 0.23854110717773438, 'border_touch_fraction': 0.07860280444673873, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 7.230810165405273, 'saturated': 0.806865975437903}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3011067847655977, 'worst_planarity': 0.3011067847655977}}",1,0.06936419677734375,2.0,4.0,11,0.0,0.04618481756062862
sample_00652,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35524072,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5415937805175781,0.06101495361328125,0.39739126586914064,3,0.4584062194824219,0.04090258640288581,"{'fraction': 0.06101495361328125, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.667720079421997, 'saturated': 0.0001445478453368065}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.15136360135204752, 'fragment_fraction': 0.0, 'median_planarity': 0.006497872953227091, 'worst_planarity': 0.009971079553765217}}","{'fraction': 0.39739126586914064, 'border_touch_fraction': 0.04718271791653896, 'skipped': 'fraction 0.40 exceeds sheet_fraction_max'}",1,0.06101495361328125,2.0,4.0,7,0.0,0.009971079553765217
sample_00653,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35553088,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6807042236328125,0.06856259155273438,0.2507331848144531,3,0.3192957763671875,0.058722981598220876,"{'fraction': 0.06856259155273438, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.670609951019287, 'saturated': 0.00021231526457731235}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.13919290822505775, 'fragment_fraction': 0.0, 'median_planarity': 0.006626179156286492, 'worst_planarity': 0.023520156889836413}}","{'fraction': 0.2507331848144531, 'border_touch_fraction': 0.07478068774133477, 'skipped': 'fraction 0.25 exceeds sheet_fraction_max'}",1,0.06856259155273438,2.0,4.0,10,0.0,0.023520156889836413
sample_00654,True,True,"[320, 320, 320]",,uint8,LZW,630633,,"[320, 320, 320]",,uint8,LZW,36755420,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.14227337646484375,0.02464886474609375,0.8330777587890625,3,0.8577266235351563,0.021860111934873944,"{'fraction': 0.02464886474609375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7443900108337402, 'saturated': 2.47618528799273e-06}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.27755808511639307, 'fragment_fraction': 0.0, 'median_planarity': 0.003943194814007451, 'worst_planarity': 0.0055206812192417016}}","{'fraction': 0.8330777587890625, 'border_touch_fraction': 0.02250690262965903, 'skipped': 'fraction 0.83 exceeds sheet_fraction_max'}",1,0.02464886474609375,2.0,4.0,7,0.0,0.0055206812192417016
sample_00655,True,True,"[320, 320, 320]",,uint8,LZW,712905,,"[320, 320, 320]",,uint8,LZW,37036977,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.23143826293945313,0.0385360107421875,0.7300257263183594,3,0.7685617370605469,0.024396218411433725,"{'fraction': 0.0385360107421875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6957099437713623, 'saturated': 9.740660844444023e-05}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.24821817179674804, 'fragment_fraction': 0.0, 'median_planarity': 0.002343020741288903, 'worst_planarity': 0.00394005965098627}}","{'fraction': 0.7300257263183594, 'border_touch_fraction': 0.025684026362412397, 'skipped': 'fraction 0.73 exceeds sheet_fraction_max'}",1,0.0385360107421875,2.0,4.0,5,0.0,0.00394005965098627
sample_00656,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36978381,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.27572796630859375,0.04875839233398437,0.6755136413574219,3,0.7242720336914062,0.025888062948443064,"{'fraction': 0.04875839233398437, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.7444100379943848, 'saturated': 0.00033234963682509083}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20384361416147437, 'fragment_fraction': 0.0, 'median_planarity': 0.0025423617042757995, 'worst_planarity': 0.004516520662426212}}","{'fraction': 0.6755136413574219, 'border_touch_fraction': 0.027756656345714215, 'skipped': 'fraction 0.68 exceeds sheet_fraction_max'}",1,0.04875839233398437,2.0,4.0,5,0.0,0.004516520662426212
sample_00657,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36294761,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.34223867797851565,0.052761138916015624,0.6050001831054688,3,0.6577613220214844,0.028505780702300965,"{'fraction': 0.052761138916015624, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.673449993133545, 'saturated': 0.000342997217268782}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.17555268535586974, 'fragment_fraction': 0.0, 'median_planarity': 0.005827434559780585, 'worst_planarity': 0.010974650016795434}}","{'fraction': 0.6050001831054688, 'border_touch_fraction': 0.030991726157430503, 'skipped': 'fraction 0.61 exceeds sheet_fraction_max'}",1,0.052761138916015624,2.0,4.0,7,0.0,0.010974650016795434
sample_00658,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,36380048,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.641517578125,0.0823861083984375,0.2760963134765625,3,0.358482421875,0.05230381981334074,"{'fraction': 0.0823861083984375, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.6923999786376953, 'saturated': 0.0003033751316848099}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.11443095122735429, 'fragment_fraction': 0.0, 'median_planarity': 0.0030435102712570994, 'worst_planarity': 0.007193216902292114}}","{'fraction': 0.2760963134765625, 'border_touch_fraction': 0.06791108422964028, 'skipped': 'fraction 0.28 exceeds sheet_fraction_max'}",1,0.0823861083984375,2.0,4.0,10,0.0,0.007193216902292114
sample_00659,True,True,"[320, 320, 320]",,uint8,NONE,32821210,,"[320, 320, 320]",,uint8,LZW,35892765,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5460525512695312,0.074992919921875,0.37895452880859376,3,0.45394744873046877,0.04130434051879166,"{'fraction': 0.074992919921875, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.658669948577881, 'saturated': 0.00010661813777993365}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.12229303873086977, 'fragment_fraction': 0.0, 'median_planarity': 0.0024632170681985555, 'worst_planarity': 0.0063821778222506375}}","{'fraction': 0.37895452880859376, 'border_touch_fraction': 0.04947823175236531, 'skipped': 'fraction 0.38 exceeds sheet_fraction_max'}",1,0.074992919921875,2.0,4.0,9,0.0,0.0063821778222506375
sample_00660,True,True,"[320, 320, 320]",,uint8,LZW,993385,,"[320, 320, 320]",,uint8,LZW,36138872,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6994119873046875,0.11323196411132813,0.18735604858398439,3,0.3005880126953125,0.062377736995805344,"{'fraction': 0.11323196411132813, 'border_touch_fraction': 0.0, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 6.0, 'mean': 2.660520076751709, 'saturated': 8.08541431684313e-05}, 'components': {'n_components': 15, 'n_components_ge_min_size': 15, 'largest_component_fraction': 0.08071884723552947, 'fragment_fraction': 0.0, 'median_planarity': 0.002624260726861639, 'worst_planarity': 0.010467805483053937}}","{'fraction': 0.18735604858398439, 'border_touch_fraction': 0.10007683307643579, 'thickness': {'median': 8.0, 'p95': 8.0, 'max': 8.0, 'mean': 6.5448198318481445, 'saturated': 0.6375555581979199}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.17737397838223928, 'worst_planarity': 0.17737397838223928}}",1,0.11323196411132813,2.0,4.0,15,0.0,0.010467805483053937
