name,has_image,has_label,label_shape,label_plane_shape,label_dtype,label_compression,label_bytes,label_header_error,image_shape,image_plane_shape,image_dtype,image_compression,image_bytes,image_header_error
sample_00769,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00769.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00769.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00770,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00770.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00770.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00771,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00771.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00771.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00772,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00772.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00772.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00773,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00773.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00773.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00774,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00774.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00774.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00775,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00775.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00775.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00776,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00776.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00776.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00777,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00777.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00777.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00778,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00778.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00778.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00779,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00779.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00779.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00780,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00780.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00780.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00781,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00781.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00781.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00782,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00782.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00782.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00783,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00783.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00783.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00784,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00784.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00784.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00785,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00785.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00785.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00786,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00786.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00786.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00787,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00787.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00787.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00788,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00788.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00788.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00789,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00789.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00789.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00790,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00790.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00790.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00791,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00791.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00791.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00792,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00792.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00792.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00793,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00793.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00793.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00794,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00794.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00794.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00795,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00795.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00795.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00796,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00796.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00796.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00797,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00797.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00797.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00798,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00798.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00798.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00799,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00799.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00799.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00800,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00800.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00800.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00801,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00801.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00801.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00802,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00802.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00802.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00803,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00803.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00803.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00804,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00804.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00804.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00805,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00805.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00805.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00806,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00806.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00806.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
sample_00807,True,True,,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/labels/sample_00807.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))",,,,,,"range request failed: ConnectionError: HTTPSConnectionPool(host='huggingface.co', port=443): Max retries exceeded with url: /buckets/scrollprize/datasets/resolve/surfaces/kaggle/images/sample_00807.tif (Caused by NameResolutionError(""HTTPSConnection(host='huggingface.co', port=443): Failed to resolve 'huggingface.co' ([Errno 8] nodename nor servname provided, or not known)""))"
