name,has_image,has_label,label_shape,label_dtype,label_compression,label_bytes,label_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction,image_shape,image_dtype,image_compression,image_bytes,image_header_error
sample_00019,False,True,"[320, 320, 320]",uint8,LZW,1101545,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.44762957763671873,0.07853189086914063,0.4738385314941406,3,0.5523704223632813,0.033944612602136326,"{'fraction': 0.07853189086914063, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.3586356992097026}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.11990325387347849, 'fragment_fraction': 0.0, 'median_planarity': 0.005990050179706525, 'worst_planarity': 0.0320055420356133}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00075, 'junctions': 3, 'radius': 5}}","{'fraction': 0.4738385314941406, 'thickness': {'median': 26.981475126464083, 'p95': 81.53526844255803, 'max': 206.95893312442448, 'mean': 32.6666522586266}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3146387822163866, 'worst_planarity': 0.3146387822163866}, 'border_touch_fraction': 0.03957044173017377, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.07853189086914063,2.0,3.4641016151377544,12,0.0,0.0320055420356133,0.00075,,,,,
sample_00020,False,True,"[320, 320, 320]",uint8,LZW,516489,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.31897515869140625,0.045283660888671876,0.6357411804199219,3,0.6810248413085938,0.02753203534245792,"{'fraction': 0.045283660888671876, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.473384735198353}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20059102809910673, 'fragment_fraction': 0.0, 'median_planarity': 0.002033198332406328, 'worst_planarity': 0.009174449705250349}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00125, 'junctions': 5, 'radius': 5}}","{'fraction': 0.6357411804199219, 'thickness': {'median': 145.21707888537077, 'p95': 360.577314871582, 'max': 448.0, 'mean': 156.7976989293409}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2696156628768542, 'worst_planarity': 0.2696156628768542}, 'border_touch_fraction': 0.02949313427771847, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.045283660888671876,2.0,4.0,5,0.0,0.009174449705250349,0.00125,,,,,
sample_00021,False,True,"[320, 320, 320]",uint8,LZW,666041,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.40170553588867186,0.04555682373046875,0.5527376403808594,3,0.5982944641113281,0.031339083218578936,"{'fraction': 0.04555682373046875, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4185143288340933}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20224865119781138, 'fragment_fraction': 0.0, 'median_planarity': 0.003871944093611872, 'worst_planarity': 0.011284864205359258}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.5527376403808594, 'thickness': {'median': 116.12062693595828, 'p95': 324.97384510141734, 'max': 448.07142287809427, 'mean': 133.24534958714418}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.30221014353774445, 'worst_planarity': 0.30221014353774445}, 'border_touch_fraction': 0.03392206108323013, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04555682373046875,2.0,4.0,5,0.0,0.011284864205359258,0.0015,,,,,
sample_00023,False,True,"[320, 320, 320]",uint8,LZW,668713,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.09972222900390625,0.023123016357421877,0.8771547546386719,3,0.9002777709960937,0.020826905433035905,"{'fraction': 0.023123016357421877, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3264087526170436}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.4212460158771009, 'fragment_fraction': 0.0, 'median_planarity': 0.0024876854021877465, 'worst_planarity': 0.00350578831844131}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0025, 'junctions': 10, 'radius': 5}}","{'fraction': 0.8771547546386719, 'thickness': {'median': 105.33755265810954, 'p95': 218.55983158872309, 'max': 334.60424384636843, 'mean': 108.44438382646665}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3277850188711415, 'worst_planarity': 0.3277850188711415}, 'border_touch_fraction': 0.021375931556939145, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.023123016357421877,2.0,2.8284271247461903,5,0.0,0.00350578831844131,0.0025,,,,,
sample_00026,False,True,"[320, 320, 320]",uint8,LZW,663849,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5100180358886719,0.06658154296875,0.42340042114257814,3,0.4899819641113281,0.03826671464123491,"{'fraction': 0.06658154296875, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4045094868989363}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.13639455408150544, 'fragment_fraction': 0.0, 'median_planarity': 0.0015599838142792716, 'worst_planarity': 0.004105579589445187}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.42340042114257814, 'thickness': {'median': 40.24922359499622, 'p95': 175.1456536714514, 'max': 233.28951969602065, 'mean': 62.01091299798403}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2245959173794647, 'worst_planarity': 0.2245959173794647}, 'border_touch_fraction': 0.044284320618769586, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.06658154296875,2.0,4.0,10,0.0,0.004105579589445187,0.0015,,,,,
sample_00027,False,True,"[320, 320, 320]",uint8,LZW,698377,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.27001419067382815,0.03919976806640625,0.6907860412597656,3,0.7299858093261719,0.02568543081311069,"{'fraction': 0.03919976806640625, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.377067632231552}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.23448460020957604, 'fragment_fraction': 0.0, 'median_planarity': 0.0026255779599711287, 'worst_planarity': 0.004452794099929411}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.002, 'junctions': 8, 'radius': 5}}","{'fraction': 0.6907860412597656, 'thickness': {'median': 83.92854103342914, 'p95': 290.02758489495443, 'max': 413.26020858534156, 'mean': 114.01453651634323}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.301757482992818, 'worst_planarity': 0.301757482992818}, 'border_touch_fraction': 0.02714299201212316, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.03919976806640625,2.0,4.0,7,0.0,0.004452794099929411,0.002,,,,,
sample_00028,False,True,"[320, 320, 320]",uint8,LZW,1084633,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.20626193237304688,0.045380767822265626,0.7483572998046875,3,0.7937380676269531,0.023622402357564968,"{'fraction': 0.045380767822265626, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.331827138469939}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.20975201020552953, 'fragment_fraction': 0.0, 'median_planarity': 0.002878650525067824, 'worst_planarity': 0.0032026016347651053}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.002, 'junctions': 8, 'radius': 5}}","{'fraction': 0.7483572998046875, 'thickness': {'median': 72.9657453878188, 'p95': 254.5820103620835, 'max': 411.1009608356565, 'mean': 94.79766572866997}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.29758667152306606, 'worst_planarity': 0.29758667152306606}, 'border_touch_fraction': 0.02505487686816649, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.045380767822265626,2.0,2.8284271247461903,5,0.0,0.0032026016347651053,0.002,,,,,
sample_00029,False,True,"[320, 320, 320]",uint8,LZW,998121,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.13266387939453125,0.040567840576171875,0.8267682800292969,3,0.8673361206054687,0.02161791669290912,"{'fraction': 0.040567840576171875, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.331532214652269}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.25939968119206186, 'fragment_fraction': 0.0, 'median_planarity': 0.001189430990447834, 'worst_planarity': 0.0018755836082256455}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.002, 'junctions': 8, 'radius': 5}}","{'fraction': 0.8267682800292969, 'thickness': {'median': 67.94115100585212, 'p95': 337.9357926959305, 'max': 484.41717558319505, 'mean': 112.98890436796415}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.32684595807372824, 'worst_planarity': 0.32684595807372824}, 'border_touch_fraction': 0.022678663965356272, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.040567840576171875,2.0,2.8284271247461903,6,0.0,0.0018755836082256455,0.002,,,,,
sample_00031,False,True,"[320, 320, 320]",uint8,LZW,939929,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6477963256835938,0.10417889404296875,0.2480247802734375,3,0.35220367431640626,0.05323624188870818,"{'fraction': 0.10417889404296875, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.429149569329112}, 'components': {'n_components': 12, 'n_components_ge_min_size': 12, 'largest_component_fraction': 0.08866800986837288, 'fragment_fraction': 0.0, 'median_planarity': 0.00230609668812857, 'worst_planarity': 0.01109195925022604}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.001, 'junctions': 4, 'radius': 5}}","{'fraction': 0.2480247802734375, 'thickness': {'median': 16.61324772583615, 'p95': 93.48796714016194, 'max': 170.985379491932, 'mean': 28.106434075786733}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24960438302985632, 'worst_planarity': 0.24960438302985632}, 'border_touch_fraction': 0.07559728499438188, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.10417889404296875,2.0,4.0,12,0.0,0.01109195925022604,0.001,,,,,
sample_00033,False,True,"[320, 320, 320]",uint8,LZW,1247609,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.6231261596679688,0.06826730346679688,0.30860653686523437,3,0.37687384033203125,0.049751396869257315,"{'fraction': 0.06826730346679688, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.347087354821095}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.13880972720847679, 'fragment_fraction': 0.0, 'median_planarity': 0.003424357066176185, 'worst_planarity': 0.024010403300637428}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.30860653686523437, 'thickness': {'median': 32.12475680841802, 'p95': 132.61975720080324, 'max': 195.9897956527329, 'mean': 45.67588968571372}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.139313523067322, 'worst_planarity': 0.139313523067322}, 'border_touch_fraction': 0.060756976149821326, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.06826730346679688,2.0,3.4641016151377544,10,0.0,0.024010403300637428,0.00275,,,,,
sample_00034,False,True,"[320, 320, 320]",uint8,LZW,1383817,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.8260758056640625,0.07453372192382812,0.09939047241210938,3,0.1739241943359375,0.10780558778259487,"{'fraction': 0.07453372192382812, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.3820838999102114}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.14582030781375585, 'fragment_fraction': 0.0, 'median_planarity': 0.009122089285303697, 'worst_planarity': 0.02278188889452268}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.09939047241210938, 'thickness': {'median': 6.0, 'p95': 96.72641831474998, 'max': 150.3861695768597, 'mean': 25.9958807803951}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2337022818307914, 'worst_planarity': 0.2337022818307914}, 'border_touch_fraction': 0.1886498730205811, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.07453372192382812,2.0,4.0,11,0.0,0.02278188889452268,0.0015,,,,,
sample_00035,False,True,"[320, 320, 320]",uint8,LZW,1845081,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4857725524902344,0.08775796508789062,0.426469482421875,3,0.5142274475097657,0.03646246440325207,"{'fraction': 0.08775796508789062, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.431863592233569}, 'components': {'n_components': 14, 'n_components_ge_min_size': 14, 'largest_component_fraction': 0.1067319318429588, 'fragment_fraction': 0.0, 'median_planarity': 0.006804926767511595, 'worst_planarity': 0.014871205142324472}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.426469482421875, 'thickness': {'median': 18.973665961010276, 'p95': 82.19489035213807, 'max': 168.41615124446943, 'mean': 26.664189676175802}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2244741419956628, 'worst_planarity': 0.2244741419956628}, 'border_touch_fraction': 0.043965631241702774, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.08775796508789062,2.0,4.0,14,0.0,0.014871205142324472,0.0015,,,,,
sample_00036,False,True,"[320, 320, 320]",uint8,LZW,617929,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10553213500976563,0.022090118408203126,0.8723777465820313,3,0.8944678649902343,0.02096218403576154,"{'fraction': 0.022090118408203126, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3180406754807006}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.28216520296360154, 'fragment_fraction': 0.0, 'median_planarity': 0.0005256965363495257, 'worst_planarity': 0.0014562221142588548}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.8723777465820313, 'thickness': {'median': 245.69900284697943, 'p95': 525.6203953320272, 'max': 669.417657370942, 'mean': 254.90667839635665}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2633647268171791, 'worst_planarity': 0.2633647268171791}, 'border_touch_fraction': 0.021492982911889193, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.022090118408203126,2.0,2.8284271247461903,6,0.0,0.0014562221142588548,0.00325,,,,,
sample_00037,False,True,"[320, 320, 320]",uint8,LZW,793929,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.17216943359375,0.03137646484375,0.7964541015625,3,0.82783056640625,0.022649562314903234,"{'fraction': 0.03137646484375, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.322293440815141}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.24413311753995548, 'fragment_fraction': 0.0, 'median_planarity': 0.001733186991551707, 'worst_planarity': 0.004603626711511379}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.7964541015625, 'thickness': {'median': 198.60513588525347, 'p95': 468.1110979244137, 'max': 605.7392178157198, 'mean': 213.36358386871123}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24916589452152058, 'worst_planarity': 0.24916589452152058}, 'border_touch_fraction': 0.023541846244768988, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.03137646484375,2.0,2.8284271247461903,6,0.0,0.004603626711511379,0.0035,,,,,
sample_00038,False,True,"[320, 320, 320]",uint8,LZW,490937,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.0520010986328125,0.011779541015625,0.9362193603515625,3,0.9479989013671875,0.019778503933874897,"{'fraction': 0.011779541015625, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.0, 'mean': 2.33654792614465}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.4348768886401791, 'fragment_fraction': 0.0, 'median_planarity': 0.0013783338501025784, 'worst_planarity': 0.0014090469251342925}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0065, 'junctions': 26, 'radius': 5}}","{'fraction': 0.9362193603515625, 'thickness': {'median': 271.2489631316588, 'p95': 563.3537075647934, 'max': 739.061567124147, 'mean': 276.6725215873894}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3010203810262927, 'worst_planarity': 0.3010203810262927}, 'border_touch_fraction': 0.020027357683523157, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.011779541015625,2.0,2.8284271247461903,3,0.0,0.0014090469251342925,0.0065,,,,,
sample_00040,False,True,"[320, 320, 320]",uint8,LZW,1215817,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5777457275390625,0.04799014282226562,0.3742641296386719,3,0.4222542724609375,0.04440452405779873,"{'fraction': 0.04799014282226562, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.0, 'mean': 2.3474236757802625}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.21740100894030745, 'fragment_fraction': 0.0, 'median_planarity': 0.0051436400066444754, 'worst_planarity': 0.02734724858941871}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00475, 'junctions': 19, 'radius': 5}}","{'fraction': 0.3742641296386719, 'thickness': {'median': 36.98648401781386, 'p95': 93.4237657130133, 'max': 233.71777852786468, 'mean': 41.177329749259826}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.27887122818239235, 'worst_planarity': 0.27887122818239235}, 'border_touch_fraction': 0.05009830896191395, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04799014282226562,2.0,2.8284271247461903,7,0.0,0.02734724858941871,0.00475,,,,,
sample_00041,False,True,"[320, 320, 320]",uint8,LZW,775753,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.21339633178710937,0.026882415771484376,0.7597212524414062,3,0.7866036682128906,0.023836654668288937,"{'fraction': 0.026882415771484376, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.366082660269026}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.35085249686961834, 'fragment_fraction': 0.0, 'median_planarity': 0.01119071314027206, 'worst_planarity': 0.012309054288795538}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.7597212524414062, 'thickness': {'median': 114.64728518373211, 'p95': 285.18765751694093, 'max': 473.12577608919173, 'mean': 126.25508774043907}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.29500053877782056, 'worst_planarity': 0.29500053877782056}, 'border_touch_fraction': 0.0246801046301467, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.026882415771484376,2.0,3.4641016151377544,3,0.0,0.012309054288795538,0.00225,,,,,
sample_00042,False,True,"[320, 320, 320]",uint8,LZW,913801,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.18562554931640626,0.03070989990234375,0.78366455078125,3,0.8143744506835937,0.023023806781095685,"{'fraction': 0.03070989990234375, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.392772962670751}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.3059409600696411, 'fragment_fraction': 0.0, 'median_planarity': 0.000852604588147135, 'worst_planarity': 0.011910508849876558}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00075, 'junctions': 3, 'radius': 5}}","{'fraction': 0.78366455078125, 'thickness': {'median': 85.06468127254695, 'p95': 287.7648345078863, 'max': 388.19067479783695, 'mean': 114.46085084294641}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.31482542546616077, 'worst_planarity': 0.31482542546616077}, 'border_touch_fraction': 0.02392605354077554, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.03070989990234375,2.0,4.0,7,0.0,0.011910508849876558,0.00075,,,,,
sample_00043,False,True,"[320, 320, 320]",uint8,LZW,1444169,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4184486083984375,0.0738525390625,0.5076988525390626,3,0.5815513916015626,0.03224134663036996,"{'fraction': 0.0738525390625, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.3806926769789345}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.13156528925619834, 'fragment_fraction': 0.0, 'median_planarity': 0.007672691708905863, 'worst_planarity': 0.023646478277869594}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.5076988525390626, 'thickness': {'median': 48.82622246293481, 'p95': 203.22401432901574, 'max': 306.3462093775603, 'mean': 68.25042179473722}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2686366054554006, 'worst_planarity': 0.2686366054554006}, 'border_touch_fraction': 0.03693134208641405, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0738525390625,2.0,4.0,9,0.0,0.023646478277869594,0.0015,,,,,
sample_00044,False,True,"[320, 320, 320]",uint8,LZW,801257,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5751173706054687,0.06800582885742187,0.35687680053710935,3,0.42488262939453125,0.044129834224381534,"{'fraction': 0.06800582885742187, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4165732238697073}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.1378499965221918, 'fragment_fraction': 0.0, 'median_planarity': 0.006005542823900967, 'worst_planarity': 0.011215686686870903}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.002, 'junctions': 8, 'radius': 5}}","{'fraction': 0.35687680053710935, 'thickness': {'median': 60.860496218811754, 'p95': 170.77646190672178, 'max': 256.382526705702, 'mean': 69.99141893673573}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.25597439550665996, 'worst_planarity': 0.25597439550665996}, 'border_touch_fraction': 0.05253913947833184, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.06800582885742187,2.0,4.0,8,0.0,0.011215686686870903,0.002,,,,,
